Date;Cierre;Apertura;Maximo;Minimo;var%
21/09/2006;1.278;1.2688;1.2799;1.2681;0.73
22/09/2006;1.278;1.2783;1.2835;1.2774;0
25/09/2006;1.2752;1.2792;1.2827;1.2732;-0.22
26/09/2006;1.2685;1.2748;1.2765;1.2662;-0.53
27/09/2006;1.27;1.2685;1.2721;1.267;0.12
28/09/2006;1.2706;1.2698;1.2736;1.2677;0.05
29/09/2006;1.2672;1.2698;1.2714;1.2638;-0.27
2/10/2006;1.2738;1.2683;1.2759;1.266;0.52
3/10/2006;1.2736;1.2738;1.2769;1.2719;-0.02
4/10/2006;1.2717;1.2729;1.2744;1.2666;-0.15
5/10/2006;1.2695;1.2717;1.2732;1.2674;-0.17
6/10/2006;1.26;1.269;1.2717;1.2574;-0.75
9/10/2006;1.2595;1.2593;1.2618;1.2584;-0.04
10/10/2006;1.2538;1.2593;1.2618;1.2517;-0.45
11/10/2006;1.2517;1.2534;1.2559;1.2502;-0.17
12/10/2006;1.2559;1.2517;1.2567;1.2515;0.34
13/10/2006;1.2515;1.2556;1.258;1.2484;-0.35
16/10/2006;1.253;1.2499;1.2538;1.2487;0.12
17/10/2006;1.2538;1.2532;1.2567;1.2508;0.06
18/10/2006;1.2533;1.2534;1.2561;1.25;-0.04
19/10/2006;1.2628;1.2534;1.2645;1.253;0.76
20/10/2006;1.2614;1.2626;1.2641;1.2597;-0.11
23/10/2006;1.2548;1.2618;1.2622;1.2534;-0.52
24/10/2006;1.2557;1.2548;1.2578;1.2523;0.07
25/10/2006;1.2602;1.2553;1.2625;1.255;0.36
26/10/2006;1.2692;1.2602;1.2704;1.26;0.71
27/10/2006;1.2741;1.2688;1.2753;1.2664;0.39
30/10/2006;1.2732;1.2732;1.2739;1.2699;-0.07
31/10/2006;1.2763;1.2726;1.2785;1.2679;0.24
1/11/2006;1.2755;1.2763;1.2799;1.2742;-0.06
2/11/2006;1.2776;1.2757;1.2786;1.2736;0.16
3/11/2006;1.2718;1.2779;1.2793;1.2682;-0.45
6/11/2006;1.2721;1.2719;1.2727;1.2689;0.02
7/11/2006;1.2772;1.2724;1.2821;1.2721;0.4
8/11/2006;1.2757;1.2773;1.2811;1.2744;-0.12
9/11/2006;1.2826;1.2757;1.2849;1.275;0.54
10/11/2006;1.2844;1.2828;1.2901;1.2826;0.14
13/11/2006;1.2803;1.2843;1.2879;1.2795;-0.32
14/11/2006;1.2812;1.2807;1.2873;1.279;0.07
15/11/2006;1.2826;1.2813;1.2837;1.2772;0.11
16/11/2006;1.2798;1.2826;1.2842;1.2784;-0.22
17/11/2006;1.2828;1.2793;1.2847;1.2761;0.23
20/11/2006;1.2812;1.283;1.2856;1.2805;-0.12
21/11/2006;1.2845;1.2818;1.2856;1.2797;0.26
22/11/2006;1.2944;1.2843;1.2959;1.2837;0.77
23/11/2006;1.2942;1.2946;1.2976;1.2927;-0.02
24/11/2006;1.3093;1.2946;1.3112;1.2944;1.17
27/11/2006;1.3133;1.3171;1.3173;1.3087;0.31
28/11/2006;1.3201;1.3133;1.3209;1.3114;0.52
29/11/2006;1.3148;1.3199;1.322;1.3131;-0.4
30/11/2006;1.3241;1.3154;1.3275;1.3141;0.71
1/12/2006;1.3336;1.3243;1.335;1.3217;0.72
4/12/2006;1.3321;1.3334;1.3369;1.3282;-0.11
5/12/2006;1.3323;1.3338;1.3365;1.3285;0.02
6/12/2006;1.3293;1.3317;1.3342;1.3255;-0.23
7/12/2006;1.3291;1.3283;1.3327;1.3274;-0.02
8/12/2006;1.3201;1.3287;1.3365;1.3192;-0.68
11/12/2006;1.3237;1.3178;1.3265;1.3131;0.27
12/12/2006;1.328;1.3238;1.3292;1.3211;0.32
13/12/2006;1.3218;1.3282;1.329;1.3191;-0.47
14/12/2006;1.3146;1.3215;1.3255;1.314;-0.54
15/12/2006;1.3083;1.3144;1.3188;1.3059;-0.48
18/12/2006;1.31;1.3083;1.3123;1.3053;0.13
19/12/2006;1.3192;1.3102;1.3217;1.3083;0.7
20/12/2006;1.3178;1.3188;1.3246;1.316;-0.11
21/12/2006;1.3173;1.3175;1.3218;1.314;-0.04
22/12/2006;1.3144;1.3174;1.3216;1.3109;-0.22
25/12/2006;1.3131;1.3133;1.3165;1.31;-0.1
26/12/2006;1.3096;1.3117;1.3142;1.3089;-0.27
27/12/2006;1.312;1.3098;1.318;1.3093;0.18
28/12/2006;1.3148;1.3119;1.3203;1.3104;0.21
29/12/2006;1.3199;1.315;1.3208;1.3138;0.39
1/01/2007;1.3199;1.3197;1.3203;1.3171;0
2/01/2007;1.3277;1.3201;1.3299;1.3196;0.59
3/01/2007;1.3163;1.3272;1.3291;1.3146;-0.86
4/01/2007;1.3085;1.3167;1.3182;1.3074;-0.59
5/01/2007;1.3003;1.3085;1.3106;1.298;-0.63
8/01/2007;1.302;1.3013;1.3037;1.2973;0.13
9/01/2007;1.2997;1.3023;1.3054;1.2985;-0.18
10/01/2007;1.2934;1.3002;1.3008;1.2931;-0.48
11/01/2007;1.2893;1.2937;1.3016;1.2881;-0.32
12/01/2007;1.2917;1.2891;1.2946;1.2866;0.19
15/01/2007;1.2936;1.2927;1.2959;1.2914;0.15
16/01/2007;1.2919;1.2941;1.2992;1.2909;-0.13
17/01/2007;1.2938;1.2919;1.2952;1.2896;0.15
18/01/2007;1.2954;1.2944;1.2978;1.2896;0.12
19/01/2007;1.2966;1.2962;1.3002;1.2913;0.09
22/01/2007;1.2948;1.2963;1.2982;1.2921;-0.14
23/01/2007;1.3025;1.2949;1.3046;1.2928;0.59
24/01/2007;1.2961;1.3022;1.3037;1.2946;-0.49
25/01/2007;1.2933;1.2967;1.3004;1.2914;-0.22
26/01/2007;1.2915;1.2936;1.2944;1.2875;-0.14
29/01/2007;1.2955;1.2919;1.2967;1.2898;0.31
30/01/2007;1.2965;1.2957;1.2982;1.2942;0.08
31/01/2007;1.3034;1.2969;1.3038;1.2923;0.53
1/02/2007;1.3022;1.3032;1.3053;1.2999;-0.09
2/02/2007;1.2969;1.3024;1.3064;1.295;-0.41
5/02/2007;1.2923;1.2964;1.297;1.2913;-0.35
6/02/2007;1.2982;1.2931;1.2992;1.2912;0.46
7/02/2007;1.3019;1.2981;1.3025;1.2965;0.29
8/02/2007;1.3039;1.3014;1.3043;1.2974;0.15
9/02/2007;1.3005;1.3041;1.3047;1.2982;-0.26
12/02/2007;1.2965;1.2992;1.3041;1.2942;-0.31
13/02/2007;1.3037;1.2965;1.3045;1.2952;0.56
14/02/2007;1.3129;1.3039;1.3154;1.3024;0.71
15/02/2007;1.3146;1.3131;1.3173;1.3117;0.13
16/02/2007;1.3141;1.3142;1.3148;1.3093;-0.04
19/02/2007;1.3155;1.3158;1.3165;1.3122;0.11
20/02/2007;1.3138;1.3155;1.319;1.3127;-0.13
21/02/2007;1.3138;1.3144;1.3167;1.311;0
22/02/2007;1.3125;1.3138;1.3144;1.3079;-0.1
23/02/2007;1.3167;1.3123;1.319;1.3102;0.32
26/02/2007;1.3184;1.3165;1.3201;1.3152;0.13
27/02/2007;1.3242;1.3188;1.3261;1.316;0.44
28/02/2007;1.3235;1.3244;1.3249;1.318;-0.05
1/03/2007;1.3186;1.323;1.3241;1.3154;-0.37
2/03/2007;1.3194;1.3188;1.3203;1.3142;0.06
5/03/2007;1.3095;1.3205;1.3214;1.3071;-0.75
6/03/2007;1.3127;1.3093;1.3133;1.3079;0.24
7/03/2007;1.3176;1.3127;1.3187;1.3109;0.37
8/03/2007;1.3129;1.3175;1.3184;1.3115;-0.36
9/03/2007;1.3114;1.3131;1.3159;1.3085;-0.11
12/03/2007;1.3188;1.3115;1.3202;1.3108;0.56
13/03/2007;1.3198;1.3189;1.3223;1.3155;0.08
14/03/2007;1.3224;1.3199;1.3247;1.3175;0.2
15/03/2007;1.3239;1.322;1.3254;1.3193;0.11
16/03/2007;1.3314;1.3238;1.3342;1.3232;0.57
19/03/2007;1.3302;1.3319;1.3327;1.3279;-0.09
20/03/2007;1.3316;1.3301;1.3324;1.327;0.11
21/03/2007;1.3386;1.3321;1.339;1.3287;0.53
22/03/2007;1.3333;1.3384;1.3413;1.331;-0.4
23/03/2007;1.3285;1.3333;1.3345;1.3282;-0.36
26/03/2007;1.3335;1.329;1.3349;1.3254;0.38
27/03/2007;1.3354;1.3331;1.3371;1.3319;0.14
28/03/2007;1.3317;1.3356;1.3375;1.3307;-0.28
29/03/2007;1.3333;1.3315;1.3356;1.3301;0.12
30/03/2007;1.3358;1.3329;1.3403;1.3289;0.19
2/04/2007;1.3369;1.3375;1.3384;1.3331;0.08
3/04/2007;1.3335;1.3367;1.3384;1.3319;-0.25
4/04/2007;1.3373;1.3325;1.3382;1.3319;0.28
5/04/2007;1.3422;1.3373;1.3443;1.3352;0.37
6/04/2007;1.3379;1.3429;1.3435;1.3365;-0.32
9/04/2007;1.3354;1.3373;1.338;1.334;-0.19
10/04/2007;1.3437;1.3358;1.3457;1.3348;0.62
11/04/2007;1.3432;1.3434;1.3443;1.3407;-0.04
12/04/2007;1.3487;1.3432;1.3504;1.343;0.41
13/04/2007;1.3529;1.3489;1.3554;1.3479;0.31
16/04/2007;1.3533;1.3556;1.3577;1.3529;0.03
17/04/2007;1.3572;1.3526;1.3595;1.3521;0.29
18/04/2007;1.3609;1.3575;1.3619;1.3544;0.27
19/04/2007;1.3608;1.3612;1.3621;1.3559;-0.01
20/04/2007;1.3591;1.3614;1.3638;1.3585;-0.12
23/04/2007;1.3577;1.3603;1.3609;1.3542;-0.1
24/04/2007;1.3643;1.3579;1.3645;1.3548;0.49
25/04/2007;1.3638;1.3638;1.3666;1.3619;-0.04
26/04/2007;1.3594;1.3643;1.3655;1.3584;-0.32
27/04/2007;1.3653;1.3592;1.3683;1.3586;0.43
30/04/2007;1.3647;1.3634;1.368;1.3588;-0.04
1/05/2007;1.3605;1.3641;1.3674;1.359;-0.31
2/05/2007;1.359;1.3605;1.3613;1.356;-0.11
3/05/2007;1.3556;1.3584;1.3624;1.3548;-0.25
4/05/2007;1.359;1.3548;1.3611;1.3531;0.25
7/05/2007;1.3599;1.3602;1.3629;1.3592;0.07
8/05/2007;1.3542;1.36;1.3623;1.3515;-0.42
9/05/2007;1.3529;1.3546;1.3567;1.3519;-0.1
10/05/2007;1.3485;1.3527;1.3565;1.3465;-0.33
11/05/2007;1.3529;1.3476;1.3533;1.3462;0.33
14/05/2007;1.3542;1.3533;1.3559;1.3525;0.1
15/05/2007;1.3592;1.3542;1.3611;1.3527;0.37
16/05/2007;1.3521;1.3594;1.3611;1.3504;-0.52
17/05/2007;1.3495;1.3516;1.3545;1.3475;-0.19
18/05/2007;1.3509;1.3498;1.3522;1.3465;0.1
21/05/2007;1.3468;1.3519;1.3529;1.3436;-0.3
22/05/2007;1.3451;1.3461;1.348;1.3438;-0.13
23/05/2007;1.3462;1.3451;1.3504;1.3415;0.08
24/05/2007;1.3428;1.346;1.3462;1.3415;-0.25
25/05/2007;1.3441;1.3431;1.3474;1.3411;0.1
28/05/2007;1.3453;1.3447;1.3464;1.3445;0.09
29/05/2007;1.3446;1.345;1.3522;1.342;-0.05
30/05/2007;1.3428;1.3447;1.3457;1.3407;-0.13
31/05/2007;1.3453;1.343;1.3478;1.3424;0.19
1/06/2007;1.3449;1.3453;1.3464;1.3392;-0.03
4/06/2007;1.3493;1.3445;1.35;1.3432;0.33
5/06/2007;1.3524;1.3494;1.3555;1.3487;0.23
6/06/2007;1.3504;1.3517;1.3541;1.3485;-0.15
7/06/2007;1.343;1.3504;1.3514;1.3422;-0.55
8/06/2007;1.3374;1.3426;1.3429;1.332;-0.42
11/06/2007;1.3359;1.3363;1.3365;1.3333;-0.11
12/06/2007;1.3302;1.3357;1.3369;1.33;-0.43
13/06/2007;1.3312;1.3302;1.3316;1.3264;0.08
14/06/2007;1.3312;1.3314;1.3325;1.3279;0
15/06/2007;1.3388;1.3306;1.339;1.3304;0.57
18/06/2007;1.3415;1.3377;1.342;1.3376;0.2
19/06/2007;1.3427;1.3414;1.3437;1.3382;0.09
20/06/2007;1.3405;1.3424;1.3438;1.3396;-0.16
21/06/2007;1.3396;1.3403;1.3409;1.3373;-0.07
22/06/2007;1.3469;1.3386;1.3471;1.3381;0.54
25/06/2007;1.3464;1.3466;1.3474;1.3439;-0.04
26/06/2007;1.3453;1.3462;1.3481;1.3432;-0.08
27/06/2007;1.3452;1.3457;1.346;1.3415;-0.01
28/06/2007;1.3446;1.3451;1.3482;1.3423;-0.04
29/06/2007;1.3542;1.3447;1.3542;1.343;0.71
2/07/2007;1.3626;1.3542;1.3639;1.3529;0.62
3/07/2007;1.3612;1.3632;1.3636;1.3583;-0.1
4/07/2007;1.3612;1.3609;1.3632;1.3605;0
5/07/2007;1.3598;1.3613;1.3662;1.3579;-0.1
6/07/2007;1.3628;1.3597;1.3642;1.3568;0.22
9/07/2007;1.3629;1.3633;1.364;1.3609;0.01
10/07/2007;1.3746;1.3632;1.375;1.3594;0.86
11/07/2007;1.3746;1.3748;1.3786;1.3731;0
12/07/2007;1.3794;1.3746;1.38;1.3742;0.35
13/07/2007;1.3784;1.3788;1.3815;1.3763;-0.07
16/07/2007;1.3771;1.3779;1.3803;1.3758;-0.09
17/07/2007;1.3788;1.3774;1.3801;1.3758;0.12
18/07/2007;1.3803;1.3782;1.3834;1.3752;0.11
19/07/2007;1.3798;1.3805;1.3832;1.3786;-0.04
20/07/2007;1.3827;1.3797;1.3844;1.3779;0.21
23/07/2007;1.3811;1.3838;1.3845;1.3796;-0.12
24/07/2007;1.3828;1.3809;1.3854;1.3799;0.12
25/07/2007;1.3724;1.3828;1.3831;1.3697;-0.75
26/07/2007;1.3744;1.3725;1.3773;1.3691;0.15
27/07/2007;1.3634;1.3737;1.3754;1.3627;-0.8
30/07/2007;1.3693;1.3615;1.3706;1.3609;0.43
31/07/2007;1.3673;1.3695;1.3728;1.3669;-0.15
1/08/2007;1.367;1.3676;1.3712;1.3638;-0.02
2/08/2007;1.37;1.3681;1.3708;1.3651;0.22
3/08/2007;1.3774;1.3703;1.382;1.3682;0.54
6/08/2007;1.3794;1.3828;1.384;1.378;0.15
7/08/2007;1.3744;1.379;1.3817;1.3735;-0.36
8/08/2007;1.3796;1.3744;1.3828;1.372;0.38
9/08/2007;1.3672;1.3794;1.3819;1.3655;-0.9
10/08/2007;1.3693;1.3678;1.3706;1.3641;0.15
13/08/2007;1.3611;1.3687;1.371;1.3603;-0.6
14/08/2007;1.3537;1.3607;1.363;1.3531;-0.54
15/08/2007;1.3426;1.3536;1.3539;1.3425;-0.82
16/08/2007;1.3424;1.3426;1.3449;1.3359;-0.01
17/08/2007;1.3476;1.342;1.3546;1.3371;0.39
20/08/2007;1.3473;1.348;1.3509;1.346;-0.02
21/08/2007;1.3462;1.3476;1.3523;1.3457;-0.08
22/08/2007;1.355;1.3462;1.355;1.3449;0.65
23/08/2007;1.3569;1.3549;1.3589;1.3535;0.14
24/08/2007;1.3681;1.3566;1.3682;1.3554;0.83
27/08/2007;1.3644;1.3671;1.3686;1.3634;-0.27
28/08/2007;1.3604;1.3642;1.3681;1.3599;-0.29
29/08/2007;1.3676;1.3601;1.3681;1.3563;0.53
30/08/2007;1.3638;1.3678;1.3679;1.3593;-0.28
31/08/2007;1.363;1.3637;1.3721;1.3621;-0.06
3/09/2007;1.3621;1.3628;1.3656;1.3603;-0.07
4/09/2007;1.3607;1.3622;1.3628;1.3552;-0.1
5/09/2007;1.365;1.3604;1.3673;1.3569;0.32
6/09/2007;1.3689;1.365;1.3711;1.3635;0.29
7/09/2007;1.3768;1.3695;1.38;1.3664;0.58
10/09/2007;1.3798;1.3784;1.3817;1.3767;0.22
11/09/2007;1.3838;1.3807;1.3849;1.3779;0.29
12/09/2007;1.3904;1.3834;1.3916;1.3825;0.48
13/09/2007;1.3868;1.3904;1.3927;1.3862;-0.26
14/09/2007;1.3875;1.3868;1.3897;1.3845;0.05
17/09/2007;1.3866;1.3868;1.3889;1.3849;-0.06
18/09/2007;1.3982;1.3863;1.399;1.3828;0.84
19/09/2007;1.3967;1.3979;1.3988;1.3935;-0.11
20/09/2007;1.4074;1.3967;1.4101;1.3962;0.77
21/09/2007;1.4091;1.4064;1.4122;1.4043;0.12
24/09/2007;1.4085;1.4091;1.4131;1.4068;-0.04
25/09/2007;1.4146;1.4084;1.4154;1.406;0.43
26/09/2007;1.413;1.4146;1.4163;1.4111;-0.11
27/09/2007;1.4151;1.4131;1.4191;1.4124;0.15
28/09/2007;1.4272;1.4149;1.4279;1.4145;0.86
1/10/2007;1.4232;1.4278;1.4282;1.4211;-0.28
2/10/2007;1.4153;1.4233;1.4239;1.4139;-0.56
3/10/2007;1.4085;1.4152;1.4202;1.4082;-0.48
4/10/2007;1.4135;1.4091;1.415;1.4068;0.35
5/10/2007;1.4136;1.4133;1.4157;1.4031;0.01
8/10/2007;1.4057;1.4146;1.4154;1.4034;-0.56
9/10/2007;1.4108;1.4058;1.4115;1.4015;0.36
10/10/2007;1.4147;1.4103;1.4173;1.4094;0.28
11/10/2007;1.4194;1.4143;1.4242;1.4135;0.33
12/10/2007;1.4179;1.4201;1.4214;1.4153;-0.11
15/10/2007;1.4212;1.4182;1.4245;1.4161;0.23
16/10/2007;1.4163;1.4215;1.4229;1.4143;-0.34
17/10/2007;1.4203;1.4169;1.4231;1.4157;0.28
18/10/2007;1.4293;1.4209;1.4312;1.4196;0.63
19/10/2007;1.4305;1.4286;1.432;1.4245;0.08
22/10/2007;1.4177;1.4327;1.4348;1.4125;-0.89
23/10/2007;1.4261;1.4179;1.4281;1.417;0.59
24/10/2007;1.4267;1.4261;1.427;1.4189;0.04
25/10/2007;1.4323;1.4266;1.4346;1.4247;0.39
26/10/2007;1.4397;1.433;1.4398;1.4317;0.52
29/10/2007;1.4425;1.4412;1.444;1.4377;0.19
30/10/2007;1.444;1.4425;1.4442;1.4375;0.1
31/10/2007;1.4481;1.444;1.4505;1.4418;0.28
1/11/2007;1.442;1.448;1.4484;1.4404;-0.42
2/11/2007;1.4508;1.4423;1.4528;1.4417;0.61
5/11/2007;1.4463;1.4514;1.4526;1.4444;-0.31
6/11/2007;1.4556;1.4466;1.4573;1.4464;0.64
7/11/2007;1.4644;1.4559;1.4731;1.4553;0.6
8/11/2007;1.4674;1.4642;1.4705;1.4616;0.2
9/11/2007;1.4676;1.4672;1.4754;1.463;0.01
12/11/2007;1.4535;1.4671;1.4676;1.4526;-0.96
13/11/2007;1.4603;1.4533;1.4635;1.4521;0.47
14/11/2007;1.4657;1.4604;1.4726;1.4598;0.37
15/11/2007;1.4619;1.4644;1.4707;1.4606;-0.26
16/11/2007;1.4659;1.4611;1.4674;1.4581;0.27
19/11/2007;1.4663;1.4671;1.4688;1.4618;0.03
20/11/2007;1.4823;1.4665;1.4834;1.4634;1.09
21/11/2007;1.4857;1.4842;1.4872;1.4773;0.23
22/11/2007;1.4855;1.4857;1.4874;1.4821;-0.01
23/11/2007;1.4837;1.4849;1.4968;1.4784;-0.12
26/11/2007;1.4881;1.4823;1.4888;1.4805;0.3
27/11/2007;1.4831;1.4872;1.491;1.4809;-0.34
28/11/2007;1.4831;1.4824;1.486;1.471;0
29/11/2007;1.4741;1.4844;1.4847;1.472;-0.61
30/11/2007;1.4632;1.4745;1.4785;1.4628;-0.74
3/12/2007;1.4665;1.4638;1.4708;1.4619;0.23
4/12/2007;1.4766;1.4667;1.4768;1.4634;0.69
5/12/2007;1.4604;1.4765;1.4771;1.4591;-1.1
6/12/2007;1.4632;1.4611;1.4653;1.4527;0.19
7/12/2007;1.4657;1.4632;1.4674;1.46;0.17
10/12/2007;1.4714;1.4655;1.4737;1.464;0.39
11/12/2007;1.4651;1.4714;1.4752;1.464;-0.43
12/12/2007;1.4707;1.4657;1.4748;1.4649;0.38
13/12/2007;1.4627;1.4706;1.4738;1.4576;-0.54
14/12/2007;1.4419;1.463;1.4661;1.4411;-1.42
17/12/2007;1.44;1.4388;1.4455;1.4331;-0.13
18/12/2007;1.4409;1.44;1.4438;1.4367;0.06
19/12/2007;1.4378;1.4416;1.4424;1.4325;-0.22
20/12/2007;1.432;1.4375;1.4392;1.4309;-0.4
21/12/2007;1.4367;1.4327;1.4411;1.4316;0.33
24/12/2007;1.4399;1.4374;1.4414;1.4359;0.22
25/12/2007;1.4405;1.4397;1.4415;1.4389;0.04
26/12/2007;1.4493;1.4402;1.4507;1.439;0.61
27/12/2007;1.4613;1.4487;1.464;1.4469;0.83
28/12/2007;1.4717;1.4624;1.4729;1.4592;0.71
31/12/2007;1.459;1.472;1.4748;1.4569;-0.86
1/01/2008;1.4589;1.4587;1.461;1.4578;-0.01
2/01/2008;1.4727;1.4593;1.4752;1.4589;0.95
3/01/2008;1.4748;1.4726;1.4783;1.4687;0.14
4/01/2008;1.4745;1.4748;1.4825;1.4695;-0.02
7/01/2008;1.4689;1.4747;1.4758;1.4659;-0.38
8/01/2008;1.4708;1.4692;1.4746;1.468;0.13
9/01/2008;1.4661;1.4705;1.4745;1.464;-0.32
10/01/2008;1.4807;1.4658;1.4816;1.464;1
11/01/2008;1.4777;1.4808;1.4821;1.4762;-0.2
14/01/2008;1.4868;1.4783;1.4916;1.478;0.62
15/01/2008;1.4808;1.4867;1.4923;1.48;-0.4
16/01/2008;1.4659;1.4802;1.486;1.4595;-1.01
17/01/2008;1.4659;1.4651;1.4715;1.4588;0
18/01/2008;1.4611;1.4647;1.4697;1.4604;-0.33
21/01/2008;1.4446;1.4605;1.4606;1.4422;-1.13
22/01/2008;1.4627;1.4446;1.4644;1.4365;1.25
23/01/2008;1.4638;1.4627;1.4684;1.451;0.08
24/01/2008;1.4768;1.463;1.4781;1.4591;0.89
25/01/2008;1.4672;1.4758;1.4777;1.4661;-0.65
28/01/2008;1.4786;1.4681;1.4799;1.466;0.78
29/01/2008;1.4777;1.4784;1.4798;1.4737;-0.06
30/01/2008;1.488;1.4777;1.4907;1.4756;0.7
31/01/2008;1.4866;1.4862;1.4915;1.4801;-0.09
1/02/2008;1.48;1.486;1.4954;1.4787;-0.44
4/02/2008;1.4827;1.4807;1.4851;1.4794;0.18
5/02/2008;1.4639;1.4832;1.4836;1.4622;-1.27
6/02/2008;1.4622;1.4645;1.4672;1.4591;-0.12
7/02/2008;1.4485;1.4636;1.4655;1.444;-0.94
8/02/2008;1.451;1.4482;1.4548;1.4449;0.17
11/02/2008;1.4526;1.4518;1.4579;1.4482;0.11
12/02/2008;1.4583;1.452;1.4615;1.4495;0.39
13/02/2008;1.457;1.4579;1.46;1.4531;-0.09
14/02/2008;1.4638;1.457;1.4648;1.4548;0.47
15/02/2008;1.468;1.4638;1.4711;1.4632;0.29
18/02/2008;1.4659;1.4679;1.4692;1.4611;-0.14
19/02/2008;1.4727;1.4655;1.4759;1.4642;0.46
20/02/2008;1.4713;1.4727;1.4732;1.4614;-0.1
21/02/2008;1.4813;1.4712;1.4838;1.4703;0.68
22/02/2008;1.4832;1.4812;1.4864;1.4789;0.13
25/02/2008;1.4829;1.4839;1.4846;1.4795;-0.02
26/02/2008;1.4975;1.4829;1.4984;1.4779;0.98
27/02/2008;1.5123;1.498;1.5145;1.4972;0.99
28/02/2008;1.5223;1.5124;1.5231;1.5074;0.66
29/02/2008;1.5181;1.5205;1.524;1.5144;-0.28
3/03/2008;1.5208;1.5194;1.5276;1.5156;0.18
4/03/2008;1.521;1.5206;1.525;1.5173;0.01
5/03/2008;1.5271;1.5215;1.5303;1.5146;0.4
6/03/2008;1.5389;1.5265;1.5396;1.5261;0.77
7/03/2008;1.5351;1.5388;1.5461;1.5314;-0.25
10/03/2008;1.5341;1.5364;1.5404;1.5313;-0.07
11/03/2008;1.5333;1.5346;1.5497;1.5283;-0.05
12/03/2008;1.5571;1.5337;1.5571;1.5334;1.55
13/03/2008;1.564;1.5566;1.5646;1.5522;0.44
14/03/2008;1.5675;1.5627;1.569;1.5532;0.22
17/03/2008;1.5729;1.5725;1.5906;1.5685;0.34
18/03/2008;1.5626;1.5731;1.5834;1.5618;-0.65
19/03/2008;1.5633;1.5623;1.5787;1.5583;0.04
20/03/2008;1.5434;1.5641;1.5652;1.5397;-1.27
21/03/2008;1.5432;1.5433;1.5474;1.5406;-0.01
24/03/2008;1.5432;1.5422;1.5458;1.5342;0
25/03/2008;1.5629;1.5433;1.5659;1.5408;1.28
26/03/2008;1.5845;1.563;1.586;1.5584;1.38
27/03/2008;1.5781;1.5842;1.5848;1.5726;-0.4
28/03/2008;1.5802;1.5779;1.5841;1.5741;0.13
31/03/2008;1.5774;1.5812;1.5896;1.576;-0.18
1/04/2008;1.561;1.5764;1.5787;1.556;-1.04
2/04/2008;1.5688;1.5617;1.5703;1.5534;0.5
3/04/2008;1.568;1.5689;1.5694;1.551;-0.05
4/04/2008;1.5737;1.5683;1.5775;1.5637;0.36
7/04/2008;1.5703;1.5732;1.5737;1.5627;-0.22
8/04/2008;1.5701;1.571;1.5799;1.5674;-0.01
9/04/2008;1.5832;1.5702;1.5866;1.5684;0.83
10/04/2008;1.5743;1.583;1.5913;1.5724;-0.56
11/04/2008;1.5807;1.5743;1.5857;1.5739;0.41
14/04/2008;1.5845;1.5698;1.5887;1.5671;0.24
15/04/2008;1.5792;1.5841;1.5876;1.5751;-0.33
16/04/2008;1.595;1.5791;1.5978;1.5758;1
17/04/2008;1.5896;1.594;1.5984;1.5846;-0.34
18/04/2008;1.5815;1.5895;1.5959;1.5712;-0.51
21/04/2008;1.5906;1.5812;1.5948;1.5791;0.58
22/04/2008;1.5988;1.5912;1.6019;1.5834;0.52
23/04/2008;1.5888;1.6;1.6;1.5859;-0.63
24/04/2008;1.5683;1.5883;1.5892;1.5638;-1.29
25/04/2008;1.5625;1.568;1.5709;1.5555;-0.37
28/04/2008;1.566;1.5617;1.5693;1.5593;0.22
29/04/2008;1.5569;1.5651;1.5661;1.5541;-0.58
30/04/2008;1.5617;1.5568;1.5643;1.5517;0.31
1/05/2008;1.547;1.5614;1.5644;1.5429;-0.94
2/05/2008;1.5429;1.5467;1.5501;1.536;-0.27
5/05/2008;1.5492;1.5433;1.5519;1.5422;0.41
6/05/2008;1.5531;1.5498;1.5594;1.5451;0.25
7/05/2008;1.5391;1.5531;1.5539;1.5365;-0.9
8/05/2008;1.5407;1.5394;1.5441;1.5285;0.1
9/05/2008;1.5483;1.5404;1.5491;1.5394;0.49
12/05/2008;1.5547;1.5462;1.5571;1.5365;0.41
13/05/2008;1.546;1.5541;1.5567;1.5431;-0.56
14/05/2008;1.5476;1.5471;1.5487;1.5395;0.1
15/05/2008;1.5444;1.5482;1.5548;1.5419;-0.21
16/05/2008;1.5577;1.5442;1.5602;1.5437;0.86
19/05/2008;1.5518;1.5597;1.5633;1.5485;-0.38
20/05/2008;1.5657;1.5518;1.568;1.5503;0.9
21/05/2008;1.5789;1.565;1.5795;1.5631;0.84
22/05/2008;1.573;1.5795;1.5816;1.5692;-0.37
23/05/2008;1.5766;1.5726;1.5796;1.5697;0.23
26/05/2008;1.5776;1.5772;1.5794;1.5742;0.06
27/05/2008;1.5685;1.5774;1.5819;1.5681;-0.58
28/05/2008;1.5638;1.5678;1.5762;1.5608;-0.3
29/05/2008;1.5516;1.5646;1.5665;1.5486;-0.78
30/05/2008;1.5554;1.5517;1.5571;1.5462;0.24
2/06/2008;1.5544;1.556;1.5591;1.5487;-0.06
3/06/2008;1.5446;1.5538;1.563;1.541;-0.63
4/06/2008;1.5433;1.5434;1.5484;1.5419;-0.08
5/06/2008;1.5586;1.5423;1.5603;1.5366;0.99
6/06/2008;1.5777;1.5583;1.5777;1.557;1.23
9/06/2008;1.5644;1.5793;1.5846;1.5617;-0.84
10/06/2008;1.5463;1.5642;1.5654;1.5439;-1.16
11/06/2008;1.5554;1.5452;1.5587;1.5452;0.59
